CustomerID,Recency,Frequency,Monetary,TotalItems,UniqueProducts,AvgOrderValue,PC1,PC2,Cluster
15466,85,1,324.58,245,55,324.58,-0.0611073917443264,1.2996615246328076,2
15467,9,3,453.13,285,40,151.04333333333332,0.5570671257453043,-0.7268466428033118,1
15468,51,1,377.91,145,19,377.91,-0.4320884121926782,1.0906255953220143,1
15469,50,2,282.1,132,16,141.05,-0.8054053020391313,-0.0483116675478352,1
15471,2,1,371.13,232,64,371.13,0.8200280381120019,0.0204559918855628,1
15472,113,1,335.16,247,72,335.16,0.0115140724508731,1.470871563526784,2
15475,77,1,406.31,315,28,406.31,-0.034755916935858,1.4085368718201077,2
15478,40,2,417.71,159,21,208.855,-0.2776817658862976,0.2361028651234895,1
15480,116,1,539.65,264,36,539.65,0.1344199562927478,1.8361309148119256,2
15482,26,5,216.16000000000005,116,6,43.232000000000006,-1.2457484328422397,-1.8780661541667771,1
15483,161,4,201.31,174,71,50.3275,-0.6311516428564276,-0.6325164125465024,2
15484,1,4,1801.9,1485,114,450.475,3.0231929749721,-0.3969812197611095,0
15485,30,3,788.76,801,40,262.92,1.1210126523462742,0.2945607195795389,3
15489,23,3,650.39,399,38,216.79666666666665,0.7522330567262554,-0.0299685116242211,3
15491,95,6,1825.55,1224,84,304.2583333333333,2.023366721901327,0.6193865242768186,3
15492,28,2,465.14,397,26,232.57,0.2957768407292165,0.262871154930055,1
15493,33,5,1225.2,478,141,245.04,1.7853312025942814,0.0862642262649542,3
15494,21,2,948.93,802,103,474.465,1.7143757062051015,0.9376462194437348,3
15497,18,2,90.0,72,3,45.0,-2.282071523436384,-1.6181244558079908,1
15498,3,24,6518.02,4113,304,271.5841666666667,4.848345258365098,-1.4698137466256158,0
15500,8,4,837.13,467,52,209.2825,1.3581796506750552,-0.5797590651540886,0
15502,16,9,2570.62,1719,116,285.6244444444444,2.9653829022996705,-0.3478044093920707,0
15503,363,1,128.64,72,64,128.64,-1.4880962349247968,1.037324998830408,2
15504,81,1,52.83,33,13,52.83,-2.749694236713002,-0.5453470489823167,2
15505,53,4,731.98,716,53,182.995,1.0218561473817207,0.0842501402925437,3
15506,23,3,745.39,661,111,248.4633333333333,1.4649826469785732,0.2196651098370662,3
15507,172,1,296.76,140,33,296.76,-0.6867161385245869,1.4317806563643332,2
15508,189,6,726.13,342,70,121.02166666666666,0.6116808569251704,0.0071522654144774,3
15511,12,5,539.63,234,98,107.926,0.946014282588101,-1.1061329959227564,3
15512,156,2,121.0,68,7,60.5,-2.256689532363138,-0.4193855552904799,2
15513,33,15,3100.2200000000003,2054,112,206.68133333333336,3.07599602598781,-0.6462506452110366,0
15514,12,10,1882.64,972,89,188.264,2.4784505585147705,-0.9473220787707324,0
15516,45,3,53.93,26,14,17.976666666666667,-2.697069696376216,-2.1487917760922914,2
15517,233,1,246.72,256,25,246.72,-0.7881969172284374,1.4123372983363642,2
15518,64,7,1721.78,1111,123,245.96857142857144,2.192965665468728,0.2111632162609032,3
15520,2,1,320.70000000000005,194,17,320.70000000000005,0.126136263070347,-0.2378713681278611,1
15521,40,7,1787.96,1492,103,255.42285714285717,2.3602746754612576,0.0536149227829841,3
15522,33,2,327.5,450,47,163.75,0.2596540584714019,0.0876007953115555,1
15523,84,1,88.51,31,7,88.51,-2.60061999093283,-0.1439908074437405,2
15525,2,3,636.12,398,123,212.04,1.652398821600023,-0.8124597294469373,1
15526,33,1,9.14,10,2,9.14,-4.905521058967953,-2.584572519133129,2
15527,19,8,1123.28,690,108,140.41,1.9034241807001515,-0.8901896208600558,0
15528,254,1,112.87,57,22,112.87,-2.012148896061731,0.6632599763873014,2
15529,23,11,3539.06,3101,408,321.7327272727273,3.8812181014259295,-0.0672982210115949,0
15530,22,4,1023.46,662,74,255.865,1.5767369157305733,0.0427000583990095,3
15531,8,2,1631.75,1019,179,815.875,2.645562629687119,1.1010709982390718,1
15532,25,4,1107.59,441,178,276.8975,1.8133344990221736,0.2173676249582039,3
15533,19,3,504.42,219,59,168.14,0.5469754757037582,-0.3252431082280456,1
15535,173,4,285.3,117,38,71.325,-0.7618340901293141,-0.3868451057182319,3
15537,163,1,86.02,27,22,86.02,-2.3927771350013853,0.1967452735654115,2
15539,7,1,417.26,338,39,417.26,0.6394588091509197,0.5121991196767379,1
15540,11,1,185.22,128,14,185.22,-0.8337050114366805,-0.1768706218560679,1
15541,114,1,85.13000000000001,49,29,85.13000000000001,-2.006397705023649,0.1017913148213764,2
15543,288,1,117.91,85,25,117.91,-1.813245840667273,0.7905679103981602,2
15544,9,9,3479.21,3007,121,386.5788888888889,3.54063630276544,-0.2670394644855967,0
15545,54,2,233.12,156,72,116.56,-0.3287341267602747,-0.0344227021645417,1
15547,7,13,3813.07,3152,406,293.3130769230769,4.205930151740279,-0.7111162423561237,0
15549,77,3,1155.35,599,90,385.1166666666666,1.4344089030370948,1.067863176597825,3
15550,4,4,434.78,278,39,108.695,0.6697647398720444,-1.4526425975472976,1
15551,37,1,230.31,141,19,230.31,-0.7644938693316023,0.5278930193300321,1
15552,217,1,90.12,60,17,90.12,-2.234199543720393,0.3840078296409539,2
15553,60,1,390.93,446,48,390.93,0.3243984473421689,1.3437040943513057,2
15554,278,1,130.4,64,9,130.4,-2.2104083132231134,0.7551771608960911,2
15555,12,16,3929.0,4059,384,245.5625,4.220418712961435,-0.781584859624898,0
15556,24,1,201.37,193,28,201.37,-0.5167088501499696,0.2912478393484036,1
15557,29,1,241.40000000000003,113,12,241.40000000000003,-0.9277033145588964,0.4150206541963362,1
15561,12,4,303.99,177,19,75.9975,-0.2616708064953417,-1.4546662598911535,1
15563,22,3,977.73,1011,77,325.91,1.6979976322742416,0.4310914588867673,3
15565,50,2,123.66,54,5,61.830000000000005,-2.1907211099181505,-0.9135173927576672,2
15567,19,1,59.7,30,3,59.7,-2.8802623725727066,-1.1550298035493245,1
15568,3,3,624.79,435,26,208.2633333333333,0.9972238241975028,-0.8441461349014244,1
15569,132,2,59.16,53,19,29.58,-2.4993532122496758,-1.0279203064360487,2
15570,7,12,3096.6800000000003,1710,186,258.0566666666667,3.498046054518742,-0.8847947723221615,0
15571,12,4,326.0,172,43,81.5,0.0984954045212238,-1.3227429966697244,1
15572,5,7,1578.47,1065,147,225.49571428571429,2.701840114317378,-0.8485958523610299,0
15573,32,2,430.56,244,79,215.28,0.4651130259210222,0.3198596971308516,1
15574,178,4,465.26,257,120,116.315,0.3537730080482912,0.2031242871435247,3
15576,38,1,460.63,261,33,460.63,0.2119759068173884,1.229714586283535,1
15577,151,3,209.53,84,34,69.84333333333333,-1.149899268438339,-0.3457616146568192,2
15578,162,1,79.55,43,11,79.55,-2.5490160485801545,0.0956786111413443,2
15579,69,2,214.1,104,35,107.05,-0.8774818860012404,-0.0991491941557275,2
15581,156,10,557.73,246,124,55.773,0.6081799054124248,-1.0111037208672446,3
15582,25,3,663.01,451,38,221.00333333333333,0.7942258823882584,0.0281998636077288,3
15584,24,4,571.71,267,80,142.9275,0.800729445682235,-0.4785887071867806,3
15585,177,1,399.8,294,29,399.8,-0.2396980088534412,1.7388560208220152,2
15587,50,2,61.2,24,1,30.6,-3.464143835567765,-1.666330609180216,2
15589,256,3,413.73,237,24,137.91,-0.4907012818646352,0.4964006225858776,3
15592,47,1,314.66,258,22,314.66,-0.2953046879461038,0.9486464009483376,1
15593,71,1,45.0,36,3,45.0,-3.316451295374117,-0.8481556963259274,2
15594,16,5,1608.9,917,77,321.78000000000003,2.1488867879837907,0.018688660189773,0
15596,101,5,1029.94,482,45,205.988,0.959311946351502,0.2913001529159125,3
15597,35,1,324.57,279,22,324.57,-0.1794839327611086,0.8601152655266907,1
15598,53,1,223.68,158,13,223.68,-0.9662512597631132,0.623862049500653,2
15599,27,2,653.69,661,45,326.845,0.97023972274103,0.6262959783537282,3
15601,11,14,5014.77,3673,181,358.1978571428572,4.076854362538282,-0.4795895119078894,0
15602,8,6,395.9,314,19,65.98333333333333,0.2645984206114641,-1.916840807019639,0
15604,52,1,216.39,159,17,216.39,-0.8854319350238256,0.6112162229132478,2
15605,36,5,894.13,389,48,178.826,1.0175011920405794,-0.2640647206952037,3
15606,61,9,879.28,354,32,97.69777777777776,0.7556803400420908,-0.9552448434105496,3
15607,337,1,87.76,200,12,87.76,-2.048608649796652,0.5923719224976292,2
15608,60,3,800.16,520,48,266.72,0.8988392246732937,0.5790683751475687,3
15609,184,1,268.78000000000003,146,14,268.78000000000003,-1.0919886749610352,1.3002633980790943,2
15610,52,1,112.46,66,6,112.46,-2.094535921689007,-0.0997612874010808,2
15611,10,10,480.39,167,16,48.039,0.1353044525350325,-2.464021196873063,0
15612,36,2,90.9,36,3,45.45,-2.666953986305173,-1.3748035018158464,1
15615,10,22,5610.32,3828,152,255.01454545454544,4.1931723831182826,-1.1132950763163418,0
15618,33,4,739.951,450,37,184.98775,0.8228996495876076,-0.1632970482701791,3
15620,57,3,1207.95,852,75,402.65,1.590125772503708,0.98854323706659,3
15621,4,2,61.85,71,7,30.925,-2.0083994182140947,-2.431770218504979,1
15622,43,9,2716.29,1432,136,301.81,2.7975070687032737,0.1012463047312904,0
15623,141,1,229.43,117,15,229.43,-1.21286009048697,1.043911829336215,2
15624,117,4,511.50000000000006,240,21,127.875,-0.1872583573196532,-0.0533534788828893,3
15625,104,4,1003.62,732,38,250.905,1.0032443401287274,0.6073445121939991,3
15626,75,2,562.5600000000001,534,43,281.28000000000003,0.5376956039552405,0.8963196568606854,3
15628,5,9,2544.74,1664,79,282.7488888888889,3.021644395423092,-0.8305384347602859,0
15630,45,2,833.75,716,49,416.875,1.1161761574046511,1.0584667596634925,3
15632,16,8,1994.95,1493,89,249.36875,2.595868766737411,-0.4284656559350602,0
15634,17,1,227.65,97,14,227.65,-0.8596492393436017,0.1536834131085163,1
15636,90,2,363.46,198,15,181.73,-0.6104807921362688,0.4341414848682295,3
15637,53,1,223.36,128,15,223.36,-0.98981477762243,0.6214424365952418,2
15639,134,1,178.02,297,17,178.02,-1.018485442441086,0.8745409766238563,2
15640,4,14,6747.13,4277,204,481.9378571428571,4.606347167583662,-0.5676488581231739,0
15641,105,4,1567.12,1218,91,391.78,1.881600899826296,1.1113661629400995,3
15643,192,3,286.45,193,19,95.48333333333332,-0.8810227685138068,0.0248970124842594,2
15644,166,4,741.55,548,164,185.3875,1.1348815967719992,0.6554191829486569,3
15645,19,1,434.11,206,45,434.11,0.3469062867826463,0.9112932252308552,1
15646,158,3,364.5700000000001,305,29,121.52333333333335,-0.3210224661838842,0.2193948960293919,3
15648,204,2,435.65,157,17,217.825,-0.6820173703916003,0.9272374986405508,2
15651,37,3,384.66,315,23,128.22,-0.0427596440560081,-0.3526722215773052,3
15652,91,1,243.29,191,16,243.29,-0.8705518997341244,0.9503600527473696,2
15653,116,1,48.0,48,4,48.0,-3.1815309220336894,-0.5505760467476499,2
15654,9,2,257.01,127,11,128.505,-0.6751063809413463,-0.8464150962685251,1
15655,243,1,465.57,314,29,465.57,-0.1646072162235139,2.007503470453076,2
15656,45,4,569.4,324,35,142.35,0.4093464196933672,-0.289801331126653,3
15657,23,1,30.0,24,1,30.0,-3.808111190536292,-1.7422389452096216,1
15658,190,4,583.85,199,25,145.9625,-0.1892577121318411,0.2661843474467733,3
15659,44,1,77.85,51,4,77.85,-2.573657298866504,-0.5329962733797262,2
15660,25,8,1248.44,884,48,156.055,1.6991178269564482,-0.7474503898325066,0
15661,317,1,19.8,36,3,19.8,-4.270800556335198,-0.9165758656505846,2
15663,106,1,124.1,70,8,124.1,-2.049466256574936,0.3068269080537723,2
15664,51,1,230.31,103,13,230.31,-1.0889905190966347,0.6056354361386742,2
15665,168,2,1835.85,1214,78,917.925,1.8301506944522683,2.366646864980768,3
15667,40,1,136.56,180,9,136.56,-1.3822779647786814,0.0585365215387783,1
15669,40,4,397.4,230,26,99.35,-0.0879042993473251,-0.6977033172147122,3
15670,297,1,157.15,89,11,157.15,-1.886962137395056,0.9823243361477688,2
15671,26,6,1001.31,745,46,166.88500000000002,1.4096186794603442,-0.520278084491882,3
15673,88,4,2080.69,1277,97,520.1725,2.186621404254951,1.2932946745474487,3
15674,73,4,1654.41,938,76,413.6025,1.8372900359267883,0.9741968243866324,3
15675,81,3,216.16000000000005,124,12,72.05333333333334,-1.2466503428552285,-0.6449151514114058,3
15676,19,3,2618.02,1795,163,872.6733333333333,3.0135997195536817,1.3350178942783184,3
15677,49,1,496.78,280,28,496.78,0.1790154202615796,1.3891311530135102,1
15678,53,1,165.5,94,8,165.5,-1.5674340996660758,0.2881418650476748,2
15679,24,4,690.98,864,90,172.745,1.4220588550775193,-0.2272715575938217,3
15680,9,3,1108.39,757,57,369.46333333333337,1.7562443906843663,0.1444509178823857,3
15681,25,5,894.46,654,24,178.892,1.013925120433716,-0.4405726818099713,3
15683,117,1,152.95,83,9,152.95,-1.8033022936487488,0.5492413585364234,2
15687,9,9,2265.03,1167,100,251.67,2.7822835577803966,-0.7188867271044805,0
15689,120,2,118.2,62,6,59.1,-2.304393255837176,-0.5669738132884298,2
15690,4,2,154.68,252,15,77.34,-0.560077997866452,-1.5030600374093226,1
15692,28,1,191.04,138,12,191.04,-1.0328479355575388,0.2110938633140099,1
15694,8,9,481.0,228,22,53.44444444444444,0.4007952282696535,-2.344369191360314,0
15695,267,2,357.81,161,20,178.905,-0.8253327768736027,0.8850705906850895,2
15696,33,8,2213.71,977,122,276.71375,2.497514275250335,-0.0463246503644094,0
15699,18,1,201.0,104,13,201.0,-0.9722633754627392,0.0665467884677645,1
15700,172,2,551.43,298,78,275.715,0.3647665264492696,1.240283271175396,3
15701,2,4,1188.8,818,173,297.2,2.5549407722417814,-0.5883360271238578,0
15703,265,1,104.4,48,4,104.4,-2.7546091920398816,0.460091084008857,2
15704,140,4,1087.11,739,62,271.77750000000003,1.1971974094520004,0.8455720642463881,3
15705,201,1,19.5,6,1,19.5,-5.064510482159868,-1.2928321558079403,2
15706,65,3,657.76,276,37,219.25333333333333,0.395733772984519,0.3771805184933551,3
15707,35,4,777.36,545,117,194.34,1.3721873214373574,0.0217106792456854,3
15708,41,7,2444.67,1027,105,349.23857142857145,2.474583289696997,0.3125202854096516,0
15709,284,1,69.65,37,4,69.65,-3.1789423585266574,0.1242637163373159,2
15712,9,4,743.3000000000001,352,33,185.825,0.9611943421490838,-0.6984792160922978,1
15713,143,2,213.5,124,13,106.75,-1.3524734009132762,0.12376952514945,2
15714,12,2,213.78,159,28,106.89,-0.4434466253207327,-0.7984531926398042,1
15716,146,4,842.34,453,95,210.585,0.9777729788773496,0.649349249289066,3
15717,234,1,150.3,70,7,150.3,-2.118334627786111,0.7909157324565356,2
15719,33,13,4608.16,2657,284,354.4738461538461,3.834104989191606,0.01497522942119,0
15720,24,1,423.03,234,118,423.03,0.7040215341042813,1.0794217801009849,1
15721,12,1,423.78,284,77,423.78,0.7496498270861611,0.7801287448160379,1
15722,36,4,770.61,362,32,192.6525,0.7011971158755086,-0.1200725019957147,3
15723,365,1,149.4,81,35,149.4,-1.565897352134099,1.1212741814909932,2
15724,201,2,218.25,73,11,109.125,-1.661261611911841,0.2359054387080942,2
15725,15,1,382.25,217,31,382.25,0.1687879779070798,0.6768349427426446,1
15727,17,7,3655.41,2295,189,522.2014285714286,3.5037292724659306,0.413890310562191,0
15729,213,1,85.0,28,5,85.0,-2.9854953709909555,0.1747143834766055,2
15730,66,3,943.91,622,60,314.6366666666667,1.16144093634234,0.7938335213937697,3
15732,212,2,202.2,127,11,101.1,-1.5341179028803418,0.2280338825162759,2
15733,283,1,112.4,56,7,112.4,-2.468000926312214,0.6049807419077458,2
15734,115,2,222.6,127,13,111.3,-1.263644671531373,0.0707395926618459,2
15737,23,6,907.25,489,49,151.20833333333334,1.229792300541317,-0.6766400581722606,3
15738,19,16,1966.13,1465,42,122.883125,2.3322519404363566,-1.4716937999306756,0
15739,66,1,77.6,16,3,77.6,-3.158419434550716,-0.462870629146338,2
15740,49,1,126.8,80,8,126.8,-1.8180226483771125,0.0152763900162812,2
15743,16,4,566.3100000000001,191,47,141.5775,0.5473099895103335,-0.7190344831790388,3
15744,78,1,6.959999999999999,24,1,6.959999999999999,-5.146404321931165,-2.426284622912146,2
15745,19,4,829.5400000000001,368,48,207.385,1.0583617170668156,-0.2759693628257597,3
15746,134,1,182.96,130,27,182.96,-1.1183409178810952,0.8858353124117883,2
15747,13,3,658.49,324,47,219.49666666666667,0.8878668927289013,-0.2392160981833172,1
15748,40,1,139.36,50,18,139.36,-1.5690858951066569,0.0533186798244728,1
15750,3,8,2173.58,1548,200,271.6975,3.315415237330938,-0.8828522612566567,0
15752,40,7,2554.85,1895,235,364.9785714285714,3.057211370594432,0.4554487241301114,0
15754,51,3,458.57,199,24,152.85666666666663,-0.1225590728391469,-0.0954004337446516,3
15755,10,6,2059.84,1257,111,343.3066666666667,2.7136223841052844,-0.1559585095463163,0
15756,61,4,459.36,234,153,114.84,0.6386728371197193,-0.2356500653292125,3
15757,66,2,672.88,406,40,336.44,0.579351742871102,0.9744112838923727,3
15758,25,1,205.25,47,9,205.25,-1.4432150246518678,0.1335157186455631,1
15759,297,2,77.24000000000001,40,4,38.620000000000005,-3.1242485755818894,-0.6117907322497169,2
15762,65,2,482.95,241,31,241.475,0.0327151730749306,0.6233483383805447,3
15763,32,2,602.87,229,36,301.435,0.3994857159887697,0.5355279911391977,3
15764,88,6,2512.27,1744,132,418.7116666666666,2.600108410650976,0.929757474833292,3
15766,64,1,90.06,94,6,90.06,-2.1868030188862297,-0.182850578197698,2
15768,116,3,331.03,238,20,110.34333333333332,-0.5622653450439491,-0.0418819789937275,3
15773,6,1,128.8,119,8,128.8,-1.232275444804584,-0.7692425596230883,1
15774,69,1,189.75,79,20,189.75,-1.2398144696668116,0.5831343785678261,2
15775,245,1,87.9,66,6,87.9,-2.624174740581221,0.3310509352175547,2
15776,133,1,164.13,95,13,164.13,-1.5924941947768396,0.7036811680267568,2
15777,241,2,162.66000000000005,103,11,81.33000000000001,-1.8084159457875544,0.0805704791849792,2
15780,184,3,402.08,212,22,134.02666666666667,-0.514836241690829,0.3189598965568668,3
15781,25,3,254.91,171,15,84.97,-0.6665054609522805,-0.9440999502585496,1
15782,10,3,257.52,84,9,85.83999999999999,-0.9139002027274346,-1.3856578098688452,1
15783,11,1,165.62,64,10,165.62,-1.2946903234928906,-0.3473978913438379,1
15785,33,5,851.37,844,41,170.274,1.216224103750552,-0.3058166979874915,3
15786,46,3,3861.45,3117,226,1287.15,3.464395370082268,2.0972774271776635,3
15787,26,3,767.35,521,145,255.78333333333333,1.482000285824958,0.3034369044587307,3
15789,358,1,297.66,330,22,297.66,-0.6910490949258123,1.7594646935216964,2
15790,10,1,145.53,71,28,145.53,-0.9523316843681844,-0.3984152792588946,1
15791,44,2,1093.02,534,55,546.51,1.274290386368735,1.2758893379921916,3
15795,150,1,495.52,536,35,495.52,0.2563863840269246,1.9124705509131243,2
15796,1,8,1915.16,769,61,239.395,2.642845648777164,-1.4385401217283416,0
15799,76,3,675.44,729,83,225.14666666666668,1.0520320692410627,0.6021456243906395,3
15800,107,2,590.88,323,108,295.44,0.6805843977155718,1.1381432995214016,3
15801,46,3,958.25,555,56,319.4166666666667,1.1826163373626248,0.6446124601772212,3
15803,51,1,75.9,66,4,75.9,-2.533205181714561,-0.4776645716024671,2
15804,1,13,3350.18,2306,144,257.7061538461538,3.8809176226803648,-1.520987874271701,0
15805,23,16,4354.55,2862,192,272.159375,3.764244735586829,-0.5228816652040656,0
15806,46,3,371.22,354,21,123.74,-0.1099577287161866,-0.2948695172979257,3
15807,50,2,718.9,402,43,359.45,0.7161246371507859,0.9234611291647592,3
15808,306,4,2015.07,904,117,503.7675,1.8390363608490805,1.7790182708428397,3
15809,36,4,321.4,232,22,80.35,-0.293445116773288,-0.9379244658468184,3
15810,79,4,1307.23,856,62,326.8075,1.5204331213649471,0.7776877851550913,3
15811,22,6,1910.63,946,106,318.43833333333333,2.371195896172996,0.0649888799012283,0
15812,107,3,220.78,186,23,73.59333333333333,-0.8988443334862544,-0.4277737211396445,2
15813,208,2,389.26,302,25,194.63,-0.3916703792470093,0.9146850388227448,2
15814,17,4,765.85,633,42,191.4625,1.1624906423092436,-0.3661612293380018,3
15815,64,3,155.28000000000003,194,10,51.76000000000001,-1.3604452276465833,-1.0122841541174077,2
15819,49,4,1728.57,1165,89,432.1425,2.0988955768061204,0.8767439801510051,3
15820,320,1,116.98,56,16,116.98,-2.1617831422733222,0.7611717952016875,2
15821,44,2,396.86,184,48,198.43,0.0346789109252848,0.3150509679229993,1
15822,3,2,426.12,284,18,213.06,0.3988332614611637,-0.6976335455326875,1
15825,172,1,159.84,168,16,159.84,-1.3863861280527092,0.8428698996710917,2
15826,56,3,1007.85,717,50,335.95,1.2285269789183042,0.7755290011869928,3
15827,73,14,1463.24,844,59,104.51714285714286,1.7277733500696473,-0.9836341980191646,0
15829,99,2,517.82,640,36,258.91,0.4083324991122254,0.9350472853100252,3
15830,38,1,459.5,401,33,459.5,0.3653898243900531,1.255540560043357,1
15831,58,3,351.74,368,47,117.24666666666668,0.124023950993321,-0.1707310019147348,3
15832,254,1,821.49,463,53,821.49,0.6507325683959048,2.599569160519541,2
15834,70,3,1490.08,812,216,496.6933333333333,2.114352603481797,1.3504465350032346,3
15835,44,4,802.09,427,43,200.5225,0.8648412602457837,0.0342493002028832,3
15836,50,1,49.97,19,4,49.97,-3.293535343471587,-0.9226683399310484,2
15837,65,1,300.23,179,18,300.23,-0.6106697059476802,0.999726740301358,2
15838,25,1,17.28,24,1,17.28,-4.24414942402799,-2.168362687632595,2
15839,33,3,977.66,582,54,325.88666666666666,1.2723323824374166,0.5261224044475554,3
15840,59,2,317.8,310,23,158.9,-0.3008068444929404,0.210511153864329,3
15841,73,4,483.52,436,23,120.88,0.1214339369666936,-0.2504363813569629,3
15843,304,1,80.7,24,5,80.7,-3.1576389820828523,0.2688311827459354,2
15844,46,1,108.84,132,10,108.84,-1.6641873217024017,-0.0913057780624712,2
15845,18,8,2203.15,1281,79,275.39375,2.547304394056278,-0.3167814684736757,0
15847,38,2,278.04,156,18,139.02,-0.6533302228226526,-0.1520043336759002,1
15850,19,2,206.94,229,84,103.47,-0.0013384592015961,-0.5218476249488003,1
15852,197,1,52.21,34,18,52.21,-2.8192952913994302,-0.1556793629478146,2
15853,52,1,110.8,135,29,110.8,-1.2668548052845094,0.0696182416312869,2
15854,4,11,986.71,423,99,89.7009090909091,1.9305539728164087,-2.091144302505848,0
15855,137,5,672.64,462,59,134.528,0.647744852365986,0.0713163262026723,3
15856,4,25,5579.67,5099,255,223.1868,4.690482415184408,-1.575382106721653,0
15857,19,1,174.6,228,12,174.6,-0.8411701032065481,0.010147906046552,1
15858,16,5,984.16,1020,134,196.832,2.0185335418784534,-0.3492654125576127,3
15860,41,8,766.8100000000001,352,94,95.85125,1.1410997415622053,-0.965652693372228,3
15861,12,7,2769.61,2158,325,395.65857142857146,3.549189110229803,0.0829725253931273,0
15862,8,4,616.73,358,128,154.1825,1.3767320859490864,-0.7784859165242819,1
15863,26,2,42.44,16,15,21.22,-2.914129464142169,-2.070635291390159,1
15864,67,3,91.4,36,6,30.46666666666667,-2.567212371589913,-1.5945472302301396,2
15865,41,3,311.38,273,21,103.79333333333334,-0.3177469167555621,-0.5106150018363088,3
15866,101,1,163.18,121,39,163.18,-1.0301321447091225,0.69808228679258,2
15867,5,15,2255.8,1624,269,150.38666666666668,3.468341286899092,-1.582179006945761,0
15869,277,2,119.4,91,12,59.7,-2.093593692712981,-0.1272607534426766,2
15870,33,1,337.34000000000003,333,66,337.34000000000003,0.3554445285304036,0.9810659528627008,1
15872,15,2,302.93,206,98,151.465,0.37045684092318,-0.2788705147766911,1
15874,64,7,828.0500000000001,536,63,118.29285714285716,1.086100639976652,-0.5317108250614916,3
15877,2,2,379.13,263,118,189.565,1.0761561712714365,-0.7529382082579381,1
15880,369,1,306.43,208,93,306.43,-0.2781398964102014,1.8988019993990584,2
15881,312,4,112.24,48,19,28.06,-2.2051856210874514,-1.0552786411605874,2
15882,199,3,182.4,96,16,60.8,-1.5598698295394633,-0.4085808927778842,2
15883,2,2,348.28000000000003,219,40,174.14,0.5165612506385565,-0.937875626643518,1
15885,93,1,258.55,101,13,258.55,-1.1344962733453208,0.9526532373621208,2
15886,60,1,104.5,34,9,104.5,-2.27586367463231,-0.1132498380029067,2
15888,81,1,91.81,70,10,91.81,-2.147403658026896,-0.0457366337844076,2
15889,157,2,360.47,207,74,180.235,-0.103530108372398,0.8053717612250366,2
15891,227,1,407.16,351,53,407.16,0.0198299143609885,1.924863179836374,2
15894,253,2,181.35,152,33,90.675,-1.1766824136046192,0.3169733934477635,2
15895,150,1,21.85,10,9,21.85,-4.106596286748763,-1.1404029721030635,2
15897,194,2,96.43,59,16,48.215,-2.2305702564934013,-0.4613515443741066,2
15898,1,5,551.06,328,61,110.212,1.307477515776419,-1.893987899127619,0
15899,369,1,43.5,38,3,43.5,-3.6822771611314726,-0.1878173177245936,2
15900,24,1,351.11,221,44,351.11,0.1468984754384067,0.823097691299476,1
15901,17,3,284.91,288,94,94.97,0.402805742741153,-0.8020187289068329,1
15903,26,4,492.84,864,24,123.21,0.6215224365542869,-0.6079384695849226,3
15904,8,1,128.23,81,27,128.23,-0.974757673488588,-0.5866085575839072,1
15906,20,7,1120.59,490,100,160.0842857142857,1.7224713571442127,-0.7067743127035786,0
15907,4,3,834.1,494,164,278.03333333333336,1.9471345394197257,-0.322784182694404,1
15909,174,1,69.54,50,5,69.54,-2.8935652959401024,-0.0451643243092994,2
15910,1,8,1157.53,1007,209,144.69125,2.8311413116360256,-1.7429580186635272,0
15912,178,2,254.67,184,18,127.335,-0.996845621735744,0.4212591766744951,2
15916,16,7,1048.76,655,108,149.82285714285717,1.852124010353246,-0.826567370665938,0
15917,248,1,60.55,37,9,60.55,-2.9811910462533144,0.012452915832717,2
15918,191,2,334.23,153,33,167.115,-0.6315716798056723,0.7280651487218373,2
15919,20,2,589.44,540,100,294.72,1.1930233845497658,0.4763114815456185,1
15920,154,4,158.55,98,52,39.6375,-1.1373543406787083,-0.9203647875168602,2
15921,173,1,164.06,108,19,164.06,-1.4612291146183336,0.8543672191874345,2
15922,373,1,167.60000000000002,56,6,167.60000000000002,-2.267514098408996,1.052988379029827,2
15923,373,1,78.3,40,17,78.3,-2.606735499549594,0.463278927197209,2
15925,194,1,168.9,90,11,168.9,-1.7332411849848153,0.8677408001724906,2
15930,67,1,393.63,135,19,393.63,-0.4844090987275641,1.2337571693403662,2
15932,4,8,1143.25,1271,76,142.90625,2.303434733073531,-1.4483608463764677,0
15933,21,3,990.05,726,59,330.0166666666667,1.4926049860225974,0.3772201099257402,3
15935,239,1,91.04,112,10,91.04,-2.2206830914178206,0.4272800795125303,2
15937,64,1,145.35000000000002,73,7,145.35000000000002,-1.8480613779447004,0.2262374250759422,2
15938,112,5,237.58,150,11,47.516000000000005,-1.1772611114173666,-1.1307322691455588,3
15939,90,11,453.24,492,12,41.20363636363636,-0.0777104520111412,-1.7230042222576545,3
15942,134,1,178.14,150,9,178.14,-1.4999007033740348,0.7758086755347354,2
15944,277,1,68.9,22,4,68.9,-3.364153535138505,0.0717667218061933,2
15945,365,1,13.6,16,1,13.6,-5.141677841954939,-1.2812467896342732,2
15947,83,1,160.64,112,7,160.64,-1.6718948607422863,0.447793792989074,2
15948,8,2,931.84,531,50,465.92,1.4612567564856571,0.4539333796097239,1
15949,17,2,349.6,248,12,174.8,-0.2878389792872926,-0.2831766736536886,1
15950,32,4,1243.46,542,75,310.865,1.5844043409142547,0.3510295834759285,3
15951,9,2,583.27,302,30,291.635,0.6641945593318004,0.0081356623026327,1
