CustomerID,Recency,Frequency,Monetary,TotalItems,UniqueProducts,AvgOrderValue,PC1,PC2
14966,15,1,176.2,151,34,176.2,-0.5374300076221834,-0.009675163832221173
14967,50,1,30.0,24,2,30.0,-3.810998206009503,-1.3885633335342054
14968,30,1,139.09,126,36,139.09,-0.9115189449660434,0.05636621533506804
14970,68,1,102.31,35,9,102.31,-2.30926414721969,-0.07803723580745588
14971,35,3,827.29,458,126,275.7633333333333,1.375932383649928,0.4677575486480414
14972,128,1,53.47,22,13,53.47,-2.98145201768855,-0.3707648876034194
14973,107,3,384.28,306,23,128.09333333333333,-0.2829036785386955,0.08219827556291527
14974,37,1,94.49000000000001,42,16,94.49000000000001,-1.964071606560385,-0.33526831446276706
14975,57,1,38.65,23,4,38.65,-3.4545491815880016,-1.0754415635804515
14976,57,6,575.0600000000001,211,39,95.84333333333335,0.28363126469255445,-0.7762475389610738
14978,72,5,1081.3700000000001,423,109,216.27400000000003,1.3727639570842847,0.2663247992868064
14981,246,1,102.12,97,8,102.12,-2.268913900057959,0.5101977289377251
14984,19,2,92.52,47,28,46.26,-1.6310791458051261,-1.4153891310481974
14985,198,2,268.08,211,76,134.04,-0.3701258888095694,0.6496104146235528
14988,212,1,260.29,126,37,260.29,-0.8292507901190986,1.4087784992026882
14995,39,2,204.68,100,50,102.34,-0.6649473812120078,-0.3423957173173857
14997,46,3,147.92000000000002,196,9,49.30666666666667,-1.3618079414479645,-1.1978451874936966
14998,170,2,356.87,263,66,178.435,-0.08740195033049857,0.8348403562940012
15000,48,1,443.42,180,73,443.42,0.30890165475618014,1.3407873306712996
15002,116,4,1308.45,697,89,327.1125,1.5061529699595233,0.957682170500634
15004,147,1,809.5500000000001,505,134,809.5500000000001,1.1565284041173642,2.450183180813125
15005,16,28,5630.26,3968,336,201.0807142857143,4.465527200507962,-1.2177192284092497
15006,51,1,456.69,297,117,456.69,0.6868830443745696,1.467447388545675
15007,159,1,146.96,68,11,146.96,-1.899880359151619,0.6464574532480943
15009,12,3,1116.63,621,142,372.21000000000004,1.9940210126814484,0.332196733418999
15010,36,1,263.19,179,17,263.19,-0.6094565687735779,0.6380298282930191
15012,54,2,361.19,225,106,180.595,0.3016082075119457,0.40361854174416467
15014,43,2,177.67,101,29,88.835,-1.0058760978656962,-0.47333229849551206
15016,173,1,100.24000000000001,68,14,100.24000000000001,-2.1296049571600504,0.3722270260493756
15017,34,1,115.63,62,19,115.63,-1.5839501980313637,-0.155553566027484
15018,39,3,275.36,173,21,91.78666666666668,-0.5685695960974053,-0.6666690846168254
15019,267,1,239.05,156,62,239.05,-0.6674702387474071,1.4923081235230435
15021,9,9,1537.17,801,271,170.79666666666668,2.7360569360258014,-0.9867198483029186
15022,12,3,790.32,499,91,263.44,1.4650022718987614,-0.023153389046677613
15023,3,11,4501.74,2362,297,409.2490909090909,4.238702981908339,-0.6564539975024345
15024,10,8,1320.98,830,90,165.1225,2.1571051208890766,-1.0052354149306086
15025,33,1,357.11,187,64,357.11,0.17975939193127605,0.9901235211939947
15026,80,3,343.75,211,54,114.58333333333333,-0.11015108539851842,-0.08127118567077586
15027,31,4,456.95,301,23,114.2375,0.12649680097267013,-0.6745819814883854
15028,8,4,352.94,292,31,88.235,0.3052603871906839,-1.4038021676436039
15030,268,1,20.4,24,1,20.4,-4.631285737615875,-1.0522999465612037
15031,4,4,468.34000000000003,289,67,117.08500000000001,0.9547533358968489,-1.3363654616853915
15032,256,2,315.25,165,15,157.625,-1.016021453913015,0.734116787606725
15033,5,10,2219.62,1572,301,221.962,3.4368188606004457,-0.9841161260427844
15034,16,8,2795.06,1680,263,349.3825,3.3360483036314994,-0.027658480455881543
15035,90,1,227.29000000000002,101,24,227.29000000000002,-0.9970127721857054,0.8815544798903295
15036,72,3,377.09999999999997,260,101,125.69999999999999,0.30824485568177945,0.026402389050132584
15038,59,6,403.29,184,86,67.215,0.2586976388612792,-1.003567278745498
15039,10,45,10789.72,6074,356,239.77155555555555,5.326246884598014,-1.5272110330165674
15041,170,1,151.9,101,64,151.9,-1.070408024313147,0.8862732258897005
15042,199,1,46.68,20,3,46.68,-3.7174315889660368,-0.42590879712485524
15044,19,17,4605.5,2005,185,270.9117647058824,3.7129787065564304,-0.6685600119891868
15045,152,1,60.06,42,4,60.06,-3.113368836217439,-0.2552268149787415
15046,9,15,1813.53,1191,116,120.902,2.7370573051201332,-1.6551618659383665
15047,270,1,329.7,174,21,329.7,-0.7977599562304021,1.684563833611883
15048,65,4,284.35,183,78,71.0875,-0.10830976460033363,-0.7008740411964192
15049,274,1,1.7,2,1,1.7,-7.045801203192518,-2.9831031332053963
15050,25,3,812.17,556,52,270.7233333333333,1.1531265277281872,0.2464130250728184
15051,23,3,1092.53,761,120,364.1766666666667,1.849230997434614,0.5677663304430154
15052,319,1,135.88,80,26,135.88,-1.7306919444624604,0.9553502534697349
15053,5,3,523.43,398,45,174.47666666666666,0.9496837263485475,-0.7835738406149849
15054,12,2,277.95,195,103,138.975,0.3480240396059963,-0.4392270027949753
15057,275,2,113.4,84,4,56.7,-2.543478811551614,-0.26887074469800853
15058,25,11,1568.34,875,182,142.57636363636362,2.4398378103783767,-0.896611766862699
15059,41,9,1057.8700000000001,494,142,117.54111111111112,1.6942649055693455,-0.8001588646707783
15060,8,4,277.59000000000003,261,79,69.39750000000001,0.44265874169948627,-1.5320085739376927
15061,20,20,952.92,1065,31,47.646,1.5501374429356978,-2.4568851676624863
15062,71,4,834.38,543,43,208.595,0.8800601694497595,0.28101036855925887
15063,213,1,30.6,12,1,30.6,-4.509640216258692,-0.8516342587927288
15065,38,4,2040.3600000000001,1182,116,510.09000000000003,2.3948136570748506,0.9421394175549739
15066,53,1,549.79,265,30,549.79,0.24911749690273186,1.5120894171575405
15067,78,3,1175.2,678,69,391.73333333333335,1.3849723728449614,1.071553983182424
15068,46,2,453.45,307,88,226.725,0.5542379465731815,0.5378063675300016
15069,179,1,825.48,488,54,825.48,0.7572751370960602,2.4629995252896304
15071,94,2,274.22,118,14,137.11,-1.0544910170433996,0.16885151354297462
15073,10,3,814.45,443,29,271.48333333333335,1.0337789549877066,-0.17951617562673167
15074,105,1,748.87,455,41,748.87,0.6629446581803449,2.126744136436399
15075,78,1,347.62,214,18,347.62,-0.46981914103138334,1.2138083435606606
15076,173,1,720.9,538,43,720.9,0.6035283321340111,2.316567954427614
15078,7,31,6985.1,3776,83,225.32580645161292,4.242598170490179,-1.6346150148425764
15079,213,3,610.5600000000001,322,42,203.52,0.1843938922216356,0.8270682681696975
15081,22,5,378.70000000000005,178,19,75.74000000000001,-0.19660552419309596,-1.3393412869557848
15083,257,1,62.699999999999996,36,3,62.699999999999996,-3.3381694496852643,-0.03014384995991037
15087,282,1,220.06,134,13,220.06,-1.401462961977492,1.293013860348805
15088,21,2,785.9200000000001,422,41,392.96000000000004,0.9697956730112306,0.6474041523174847
15089,10,6,1867.01,1270,123,311.16833333333335,2.6803520952773563,-0.23107258504836453
15090,308,1,263.12,160,17,263.12,-1.1152107543615186,1.5197016420229634
15091,68,1,446.71,342,29,446.71,0.11036237121565878,1.4479968902452052
15092,215,2,279.61,115,16,139.805,-1.178308494598138,0.5398270497442239
15093,18,6,684.38,754,29,114.06333333333333,1.0110640561542874,-1.037604889406764
15095,104,4,677.94,342,20,169.485,0.17002281371599595,0.16005324605684995
15096,43,1,160.09,95,9,160.09,-1.5027643443127388,0.18412455618391202
15097,4,1,215.08,166,23,215.08,-0.2422360159749318,-0.35344671051809834
15099,84,1,238.70000000000002,113,18,238.70000000000002,-1.0128981410169007,0.8770455487030533
15101,9,2,79.45,25,4,39.725,-2.5238066155559533,-2.0396998677693925
15103,31,2,573.46,325,32,286.73,0.4474947938472487,0.4913438077560227
15104,197,2,571.49,548,44,285.745,0.35869571953815255,1.3149241769707616
15105,18,7,1489.59,941,82,212.79857142857142,2.1271115081201177,-0.47801945907034377
15106,18,5,1195.85,964,78,239.17,1.9131702632431198,-0.18759456434085256
15107,334,3,104.10000000000001,70,6,34.7,-2.579114553168578,-0.7738882679094475
15108,142,3,800.5500000000001,437,39,266.85,0.568346165637204,0.9061292949212785
15109,246,1,327.15000000000003,117,20,327.15000000000003,-0.9452082687405248,1.6088934481789163
15110,24,4,396.0,168,12,99.0,-0.38821723266982855,-0.9966968032641408
15111,29,3,1220.88,644,58,406.96000000000004,1.5402338788390812,0.6796862460812992
15113,10,2,647.97,446,43,323.985,1.0077167497538593,0.19744151392814555
15114,30,10,2559.56,2772,133,255.956,3.0701353590138547,-0.21146988818502868
15115,18,1,238.81,147,18,238.81,-0.5895288318486572,0.2668162003165919
15116,18,4,636.32,349,30,159.08,0.6578107017263883,-0.5732657086577225
15117,15,5,1146.73,843,59,229.346,1.7589570746055334,-0.33040059736893435
15119,246,1,162.8,82,10,162.8,-1.8822266562610772,0.9208161352192311
15120,134,1,204.79999999999998,234,15,204.79999999999998,-1.0413563646009356,0.9693467119368736
15121,50,2,399.07,195,25,199.535,-0.22103737923545963,0.31685956545097654
15122,114,3,1041.28,583,50,347.0933333333333,1.0255740666391044,1.0844104600154434
15123,7,2,1563.03,921,79,781.515,2.2760978226678295,0.9319621055057237
15124,23,2,126.5,134,10,63.25,-1.439333108478101,-1.0945720054980408
15125,113,6,395.03999999999996,397,15,65.83999999999999,-0.2978822023567861,-0.8605802784426078
15127,66,1,260.13,155,13,260.13,-0.9013076912877382,0.8438260578210821
15128,60,4,1257.94,991,64,314.485,1.6150481232396683,0.6432111504031579
15129,50,10,1124.57,696,41,112.457,1.346172118740906,-0.9132232034151305
15130,170,1,330.11,197,22,330.11,-0.6332829390622918,1.504952253125303
15132,18,5,791.69,507,47,158.33800000000002,1.1551478870520901,-0.6332587200092057
15133,128,3,288.26,190,16,96.08666666666666,-0.8584890293245984,-0.15466254175922903
15134,15,8,1065.25,617,41,133.15625,1.4882607222372557,-1.1259219339423334
15135,239,1,139.05,43,9,139.05,-2.2684991136311563,0.7220942380012344
15136,3,4,1189.5,728,59,297.375,2.0239981794695896,-0.5743818878095153
15139,240,2,169.84,160,12,84.92,-1.5829698498903653,0.15201670244222035
15140,52,7,1218.09,660,56,174.01285714285714,1.4644234004715226,-0.2807540258488807
15142,46,1,327.02,269,20,327.02,-0.2815739537750033,0.9674688343671377
15143,226,1,239.55,148,13,239.55,-1.2503929908530582,1.280613116362237
15144,8,16,2630.76,1724,100,164.4225,3.137870742284564,-1.4640343343137063
15145,4,4,814.73,667,44,203.6825,1.5291847427466345,-0.8415592539641426
15146,165,2,1164.52,1266,86,582.26,1.527592990054029,1.9752716387424714
15147,240,1,382.0,308,22,382.0,-0.4316043590140813,1.8044719785250696
15148,11,1,301.29,187,20,301.29,-0.1785074478604976,0.3007717349228109
15149,134,1,200.55,53,11,200.55,-1.706695059310318,0.8282656984166681
15150,17,10,4615.33,3372,251,461.533,3.9794587155665395,0.14425030223997082
15152,10,13,3629.53,2396,162,279.1946153846154,3.6314235920208318,-0.7238931324503589
15153,31,1,251.82,122,18,251.82,-0.7290394086329182,0.5191063061808324
15154,75,1,199.47,95,59,199.47,-0.7321231023407939,0.770835266597519
15156,1,3,714.99,567,47,238.33,1.5818847943478134,-0.9466478607932205
15157,4,3,1315.13,1557,101,438.3766666666667,2.530803615785161,0.1023452629780937
15158,45,1,69.36,72,3,69.36,-2.6349493539529143,-0.6216264474729207
15159,2,28,9004.79,6813,278,321.5996428571429,5.337447848633671,-1.5195896071106183
15160,357,1,51.96000000000001,48,3,51.96000000000001,-3.454314625382247,-0.03525488049661005
15163,18,2,209.47,140,26,104.735,-0.6170969689434537,-0.6719641106358082
15164,69,3,777.55,354,73,259.18333333333334,0.8718064725023786,0.6253316729710299
15165,373,1,362.70000000000005,147,20,362.70000000000005,-0.8724097781998125,1.8870103795350324
15167,321,1,138.6,64,37,138.6,-1.659547056117744,0.9926429641833012
15168,26,1,58.86,46,4,58.86,-2.7167337241045995,-0.9934011550336537
15172,9,5,1385.88,1163,93,277.17600000000004,2.308004444198812,-0.3001307290015284
15174,323,1,120.63,109,10,120.63,-2.0753323011471516,0.7938475085910918
15175,72,1,212.5,338,21,212.5,-0.6171121251423858,0.7974205840914017
15178,260,1,40.5,30,3,40.5,-3.7444208674454007,-0.4097573609213998
15179,18,3,1105.39,858,66,368.46333333333337,1.7165835784287078,0.432649117885256
15180,367,1,87.5,36,6,87.5,-2.931473028330427,0.4570805255361449
15181,175,1,54.599999999999994,132,6,54.599999999999994,-2.6738550892052317,-0.1728960384379767
15182,154,2,605.85,251,23,302.925,-0.07567048869976356,1.153407995737725
15184,29,2,288.01,212,53,144.005,-0.03932098593125943,-0.11395237717427836
15185,70,1,139.92,264,14,139.92,-1.1828528384238652,0.37236731305275045
15186,14,2,349.85,163,14,174.925,-0.341589753186495,-0.3728429787938961
15187,2,9,969.2,664,44,107.6888888888889,1.847917029126742,-2.0700953604980636
15189,4,28,1363.5600000000002,518,52,48.698571428571434,2.138010426684944,-3.2578702908476513
15192,120,3,539.4,480,30,179.79999999999998,0.2250407591293448,0.476312021155009
15193,61,1,195.35000000000002,61,9,195.35000000000002,-1.5797375552150825,0.4715043209319446
15194,3,15,3937.2200000000003,2870,175,262.48133333333334,4.0325348038461835,-1.2724207400137626
15197,11,3,412.11,371,26,137.37,0.3704995734355579,-0.7543631922743301
15198,92,2,193.64,120,10,96.82,-1.4417823856824163,-0.16823210274233066
15199,236,2,81.75,15,2,40.875,-3.5758596486252308,-0.7687032530194153
15201,87,5,1038.54,1090,34,207.708,1.1845458094624075,0.2643329510597257
15203,26,6,1757.4,1523,78,292.90000000000003,2.3211924278517726,0.06236121372276286
15204,357,1,51.3,34,3,51.3,-3.58635333987201,-0.06814284810070435
15205,85,2,425.25,325,30,212.625,-0.030342202461676095,0.640471802300744
15206,146,2,53.10000000000001,18,3,26.550000000000004,-3.6278568033624032,-1.295516775942323
15208,1,5,442.57,269,15,88.514,0.5209846561886434,-2.2224628601027523
15210,225,1,211.2,130,16,211.2,-1.3177993296527073,1.1793650643377946
15211,60,2,670.9100000000001,221,41,335.45500000000004,0.3872753629408254,0.8952275644122727
15212,241,1,62.0,32,4,62.0,-3.285106293384548,-0.053205211711083125
15213,319,2,328.35,272,22,164.175,-0.7061770623961966,0.9275881437057535
15214,2,8,1497.14,1122,100,187.1425,2.691670720569929,-1.411792047183427
15215,47,3,494.24,200,24,164.74666666666667,-0.04410954514739205,-0.06380460999945152
15216,88,1,33.0,20,1,33.0,-4.085364237880548,-1.124168534892236
15218,11,9,1445.1000000000001,788,57,160.5666666666667,2.022909074381907,-1.1092420597877986
15219,176,1,31.6,8,1,31.6,-4.576803656942745,-0.9280638949796887
15220,52,6,1515.45,1010,99,252.57500000000002,2.001712958433246,0.21167945570954572
15223,226,2,244.75,149,11,122.375,-1.3402144647831373,0.4298418554082709
15224,358,2,150.53,95,10,75.265,-2.019521373198035,0.16581214807746006
15225,234,1,344.70000000000005,218,19,344.70000000000005,-0.6881349473402031,1.6691970684953188
15226,311,1,128.91,69,7,128.91,-2.3063552935605154,0.7760784491653054
15227,37,5,851.22,504,33,170.244,0.920333784326408,-0.3127335208773549
15228,66,4,1973.59,1027,81,493.3975,2.056685584248396,1.0975617203597956
15230,241,1,310.8,327,21,310.8,-0.5916116220662306,1.6269600638466195
15232,113,2,358.06,406,22,179.03,-0.26677184025464734,0.5962247180099526
15234,277,1,187.88,148,13,187.88,-1.4864032903942943,1.1550773504205765
15235,218,12,2015.51,1298,120,167.95916666666668,2.1592824611361765,0.07103129675614564
15236,299,1,231.04999999999998,245,14,231.04999999999998,-1.1304346250074644,1.4053124447269103
15237,2,4,1252.38,1019,85,313.095,2.39373755389435,-0.5946420593770335
15238,29,3,663.83,511,44,221.27666666666667,0.8663506108113342,0.11073331434128982
15239,10,2,749.67,544,46,374.835,1.221313203680022,0.34307646212512627
15240,45,5,1115.7,620,50,223.14000000000001,1.3294918899900188,0.0530342325448175
15241,67,8,1297.09,1330,74,162.13625,1.8370941957643427,-0.24516883455620603
15243,74,1,316.68,185,22,316.68,-0.508186351345696,1.1195471280225944
15244,65,2,494.37,373,29,247.185,0.18331809999651938,0.666007682715695
15245,134,3,1261.26,778,45,420.42,1.2052863712090092,1.3271443615541112
15246,238,2,458.1,208,29,229.05,-0.37000140708881846,1.101065957633526
15247,122,1,45.199999999999996,40,2,45.199999999999996,-3.5082422969019555,-0.6401997637802352
15249,32,13,5675.26,3313,197,436.55846153846153,3.9397242074800327,0.16368411082837778
15252,36,2,740.78,522,44,370.39,0.9137274817375404,0.8341623960981392
15253,16,5,847.29,769,49,169.458,1.4003651108959667,-0.5901478229483985
15254,127,1,253.32,163,16,253.32,-0.9682342824679596,1.1134373173722436
15255,67,1,639.95,435,42,639.95,0.6290032057523164,1.8034417110837175
15256,149,1,98.45,55,6,98.45,-2.4920028455998087,0.20968019360155318
15257,283,1,40.2,36,2,40.2,-3.819607042854639,-0.3960131820247917
15258,169,2,386.76,118,23,193.38,-0.722695243385317,0.7540612708483806
15260,100,6,1307.0800000000002,730,51,217.8466666666667,1.3641173644363402,0.2713368369611363
15261,135,1,254.82,270,19,254.82,-0.7295518194893383,1.1919393987964357
15262,324,1,161.95000000000002,71,9,161.95000000000002,-2.036222801807812,1.0130732804986355
15263,107,1,139.51,87,11,139.51,-1.7664265981444534,0.45271654880912887
15264,64,1,393.74,265,23,393.74,-0.157889853921205,1.275942573921527
15265,151,2,995.4,518,57,497.7,0.936581079276265,1.7058692332068581
15266,338,1,47.7,10,3,47.7,-4.050939631445597,-0.2286454962961507
15270,118,4,452.65000000000003,195,13,113.16250000000001,-0.5413442307205544,-0.2110930812275858
15271,7,15,2113.82,1195,170,140.92133333333334,3.059946799943906,-1.580566730983781
15272,57,2,502.26000000000005,247,50,251.13000000000002,0.2874259926239629,0.648348629689177
15274,4,2,681.77,499,43,340.885,1.2613415155483325,-0.08144045566758515
15275,38,1,473.29,345,32,473.29,0.3223824818902078,1.2686324524980552
15276,66,1,102.06,60,45,102.06,-1.5025961932636187,0.08455453869101914
15277,47,1,117.78,97,8,117.78,-1.7979349905764446,-0.05308150001054587
15279,355,1,240.45,139,16,240.45,-1.2909360003772632,1.4864536363746306
15280,172,1,87.61999999999999,124,15,87.61999999999999,-1.9923698528212328,0.2987845519424588
15281,59,9,1861.0800000000002,984,99,206.7866666666667,2.1686017719879325,-0.15054310100788648
15287,22,2,253.29000000000002,197,14,126.64500000000001,-0.6214823451478091,-0.46072360871930595
15288,43,5,680.17,428,56,136.034,0.8587860657541144,-0.4077212490512293
15289,29,3,689.46,696,41,229.82000000000002,0.9806010389156059,0.15726241451799414
15290,5,18,2226.62,1276,48,123.7011111111111,2.7129471119765536,-2.0423552805963934
15291,26,10,957.0600000000001,474,33,95.706,1.1346938711804104,-1.3635786453852656
15292,201,1,114.24000000000001,50,19,114.24000000000001,-2.0542297183011193,0.5545964644367412
15296,51,6,2795.27,1365,118,465.87833333333333,2.6689476308846993,0.7709316308104033
15297,10,3,624.94,290,29,208.31333333333336,0.6711976478176831,-0.43668993550197993
15298,2,11,2598.82,1796,99,236.25636363636366,3.3308313251227153,-1.3735741487656945
15300,64,1,454.44,288,26,454.44,0.03267890610239338,1.41684347577486
15301,51,11,3025.48,1982,141,275.0436363636364,3.0020321247609525,-0.007459349878207979
15303,290,1,444.42,236,25,444.42,-0.4004828685606204,2.008980262175952
15304,61,4,203.00000000000003,60,6,50.75000000000001,-1.729442814260143,-1.3143548951147437
15306,64,3,854.02,563,47,284.67333333333335,0.9569373779344154,0.6654277534499945
15307,96,1,119.2,28,7,119.2,-2.431691691280776,0.1614672535677863
15308,274,1,218.25,119,14,218.25,-1.416823174033587,1.2725991994568577
15311,1,91,10872.33,6461,500,119.47615384615385,5.978467398371542,-3.279169822254116
15312,75,4,756.25,448,41,189.0625,0.7022947799843844,0.20162179617085685
15314,199,1,314.05,265,23,314.05,-0.5828342440113644,1.5505704504099318
15315,64,2,475.21999999999997,574,30,237.60999999999999,0.3246659777180935,0.6565193965451105
15318,4,1,237.5,522,29,237.5,0.33956329630487353,-0.17212974816412197
15319,284,1,145.0,169,13,145.0,-1.6480370371030362,0.9500083433684641
15320,44,1,189.03,85,34,189.03,-0.9153057244350289,0.4471884167727641
15321,71,3,1595.5400000000002,758,60,531.8466666666667,1.6325586765852766,1.2926515705999746
15322,86,1,566.1,338,37,566.1,0.3372248114128361,1.7721527231677578
15325,104,1,162.29,232,47,162.29,-0.7330245507401129,0.764786277125603
15326,334,1,311.71,386,29,311.71,-0.47639963556117715,1.805516670088782
15327,53,1,125.1,109,7,125.1,-1.7815812911507496,0.04484672777700925
15329,39,3,830.95,465,45,276.98333333333335,0.9553774144405839,0.421830665013467
15330,32,1,29.759999999999998,48,2,29.759999999999998,-3.4775653328867238,-1.533754604692928
15332,370,3,233.10000000000002,110,10,77.7,-1.6281261565016671,0.028956774047221554
15333,208,1,184.9,86,10,184.9,-1.7282605718491477,0.9640462617783074
15334,157,3,341.72,273,66,113.90666666666668,-0.08913460056960598,0.22872975315603516
15335,54,1,165.47,79,33,165.47,-1.102002433255581,0.4086332079346972
15339,66,2,528.71,348,73,264.355,0.5693231406504127,0.810371370887159
15342,130,1,391.14,282,23,391.14,-0.2942054376659337,1.5678412242262234
15343,87,1,153.70000000000002,62,11,153.70000000000002,-1.7666001833584544,0.4288196474514482
15344,32,2,187.79000000000002,81,12,93.89500000000001,-1.3131998938963945,-0.6385341026146254
15345,46,1,230.39000000000001,69,13,230.39000000000001,-1.2102309182122681,0.537727057953767
15346,333,1,252.42000000000002,144,17,252.42000000000002,-1.2030096484961157,1.5094697217738071
15347,366,1,81.60000000000001,34,4,81.60000000000001,-3.1403742209701955,0.3608317956320234
15348,72,1,158.04,84,9,158.04,-1.6680080756701448,0.3771322038665564
15349,158,2,367.36,275,58,183.68,-0.08335999920454397,0.8204599283564571
15350,373,1,115.65,51,5,115.65,-2.654385894287749,0.7120260343881302
15351,12,7,1517.55,659,145,216.79285714285714,2.32189114331409,-0.5913594641514346
15353,255,2,504.77000000000004,300,52,252.38500000000002,0.05171094970201314,1.2909417589511378
15355,29,2,189.3,34,7,94.65,-1.789288352179875,-0.7725281088309643
15356,31,10,2728.95,1640,212,272.895,3.1089510464166694,-0.1335564446776324
15358,5,22,7154.06,5857,274,325.18454545454546,4.907194075628166,-1.073822759700819
15360,40,1,192.58,118,8,192.58,-1.3059439257415262,0.3186140771965269
15361,362,1,100.2,84,4,100.2,-2.6550635300388046,0.5909303820627195
15363,373,1,270.5,118,14,270.5,-1.317872722556224,1.5868924249861418
15364,96,2,412.07,349,24,206.035,-0.14188773136613173,0.6481644976952764
15365,26,7,1717.32,966,57,245.33142857142857,2.0286116858563785,-0.23927150762626828
15366,75,2,529.94,532,32,264.97,0.37399927251917997,0.817393821898109
15367,57,4,1427.0,864,78,356.75,1.7541773365875009,0.7407940622110679
15370,71,5,1302.3,691,57,260.46,1.4443068156060184,0.3938871103043779
15373,8,9,1104.51,339,60,122.72333333333333,1.5885408005296882,-1.5123997469056452
15374,129,1,25.200000000000003,12,1,25.200000000000003,-4.5489055110048024,-1.2235421224626213
15376,40,3,1092.81,606,95,364.27,1.5569341851122127,0.7558673705312551
15379,169,7,2843.79,1785,128,406.2557142857143,2.5669059146674242,1.0839704838324866
15380,9,4,208.54000000000002,94,11,52.135000000000005,-0.9320932386426635,-1.9764452015517284
15381,268,1,103.50000000000001,42,4,103.50000000000001,-2.8112621308800967,0.4487960461312778
15382,15,6,4354.02,3121,167,725.6700000000001,3.71596802431704,0.7483916371877573
15384,170,2,513.31,538,30,256.655,0.15015931340493133,1.1243763383515402
15385,40,1,142.46,111,10,142.46,-1.4850432393933857,0.07264162622462311
15386,186,1,370.74,410,30,370.74,-0.17667989954895588,1.7187384802809496
15388,270,1,140.54,88,10,140.54,-1.9929501073970208,0.8371091414492985
15392,5,4,1030.33,913,63,257.5825,1.929491800857076,-0.5083069659014496
15393,16,2,191.3,126,9,95.65,-1.0995560110110767,-0.8964092128875847
15394,10,4,1457.69,693,46,364.4225,1.8475352941994838,-0.0001629943407939515
15395,326,1,74.55,13,5,74.55,-3.445318622334292,0.19203697895407185
15396,113,1,153.28,100,11,153.28,-1.654196951242561,0.5657280754282551
15397,290,1,94.0,20,6,94.0,-3.029415061629708,0.3834175899266995
15398,16,2,1283.63,763,57,641.815,1.7581380253909626,1.034278331473004
15399,1,3,719.0500000000001,467,42,239.68333333333337,1.472058436712003,-0.9646642590897907
15400,128,2,50.2,44,3,25.1,-3.329576411491601,-1.3410552825541244
15402,149,2,396.81,202,29,198.405,-0.3919004746086255,0.7795692799867959
15405,189,1,25.94,53,3,25.94,-3.8158053013030506,-0.8825527367252086
15406,31,2,331.79,187,41,165.895,-0.08777819049630041,0.0038401159451498385
15407,34,4,594.94,482,128,148.735,1.158427098290013,-0.2212358401582664
15408,264,1,121.98,92,24,121.98,-1.7548830768183015,0.7849810568412429
15410,84,8,1829.41,849,38,228.67625,1.6353876976196478,0.05574741615389403
15411,26,4,972.7,450,68,243.175,1.328204292164368,0.03281803456053073
15412,171,1,49.79,23,7,49.79,-3.308443056979611,-0.36062304708581117
15414,10,3,513.69,281,29,171.23000000000002,0.5050255792961701,-0.60849370427839
15415,313,1,478.29,441,41,478.29,0.05902780094300957,2.190140696464797
15416,65,4,2742.6800000000003,1716,143,685.6700000000001,2.731954436885672,1.4632983633085548
15417,85,1,508.8,284,28,508.8,0.08421673495646904,1.6380254384638273
15419,25,1,84.74,94,6,84.74,-2.0337248275648347,-0.6191192858687701
15421,59,4,856.94,442,37,214.235,0.8078806852057057,0.2006316402015169
15422,323,2,97.7,38,6,48.85,-2.8430691267462644,-0.34850272111200753
15423,38,1,7.5,1,1,7.5,-5.8562851011943176,-2.8298436288017004
15424,254,2,259.14,206,14,129.57,-1.1145152364296251,0.569798173055255
15426,19,5,1068.03,607,205,213.606,2.0285577704847064,-0.2046973211798812
15427,33,3,1306.95,915,223,435.65000000000003,2.227936648831184,0.9388331354426622
15428,15,1,75.06,54,5,75.06,-2.2822917145807455,-0.9768741537810371
15429,27,2,321.68,292,72,160.84,0.2993426879641025,0.001751591120893843
15432,23,1,171.19000000000003,65,10,171.19000000000003,-1.4149771190212639,-0.027390514987263068
15433,214,2,533.3,534,40,266.65,0.23936465973020754,1.279067116380521
15434,8,5,833.86,466,35,166.772,1.214164863084275,-0.9337735035745409
15435,22,1,109.94,50,25,109.94,-1.5032592292371252,-0.36426613914093026
15436,12,3,965.93,595,231,321.97666666666663,2.0575448310631734,0.24879271739698303
15437,262,1,183.71,77,42,183.71,-1.2777009056310693,1.17498523562155
15438,131,1,137.13,57,23,137.13,-1.6978026043059462,0.5594559721200469
15440,55,3,307.18,188,49,102.39333333333333,-0.19766416105030793,-0.34934994241987405
15443,2,7,2650.2,1495,208,378.59999999999997,3.5245713805332897,-0.6351049921452792
15444,9,2,1260.86,747,178,630.43,2.3035981015580043,0.9003298877760465
15445,264,1,68.1,54,3,68.1,-3.1357072254855236,0.07777444095744616
15447,331,1,129.67000000000002,83,8,129.67000000000002,-2.2020449633017796,0.8300967050147664
15448,313,1,405.04,224,24,405.04,-0.5250480635986381,1.9532345864183187
15449,26,3,903.26,714,46,301.08666666666664,1.271418723644807,0.35951200258145444
15450,30,1,388.94,372,28,388.94,0.1930783981414359,0.9948660411218031
15452,30,3,503.08000000000004,280,44,167.69333333333336,0.42251680770522065,-0.1548346188173356
15453,2,7,1176.72,822,158,168.10285714285715,2.5564995343705124,-1.4035865972094075
15454,362,1,157.2,84,22,157.2,-1.6903045381306638,1.1223149189001431
15456,283,3,368.8,406,45,122.93333333333334,-0.16445519527515765,0.5309417543469275
